Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.226.1-192.168.226.135-56408-80-6,192.168.226.1,56408,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1013163,2,0,346.0,0.0,346.0,0.0,173.0,244.65894629054543,0,0,0,0,341.5047726772494,1.9740160270361233,1013163.0,0.0,1013163.0,1013163.0,1013163.0,1013163.0,0.0,1013163.0,1013163.0,0,0,0,0,0,0,0,0,0,52,0,1.9740160270361233,0.0,0.0,346.0,115.33333333333333,199.7631931396105,39905.33333333333,1,1,0,1,1,0,0,0,0.0,173.0,173.0,0.0,0,0,0,0,0,0,1,173,0,0,64240,0,1,20,0,0,0,0,1.683728610536113E15,0.0,1.683728610536113E15,1.683728610536113E15,NeedManualLabel
192.168.226.1-192.168.226.135-56409-80-6,192.168.226.1,56409,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1011607,2,0,348.0,0.0,348.0,0.0,174.0,246.07315985291854,0,0,0,0,344.0071094802626,1.9770523533348425,1011607.0,0.0,1011607.0,1011607.0,1011607.0,1011607.0,0.0,1011607.0,1011607.0,0,0,0,0,0,0,0,0,0,52,0,1.9770523533348425,0.0,0.0,348.0,116.0,200.91789367798975,40368.0,1,1,0,1,1,0,0,0,0.0,174.0,174.0,0.0,0,0,0,0,0,0,1,174,0,0,64240,0,1,20,0,0,0,0,1.683728610537913E15,0.0,1.683728610537913E15,1.683728610537913E15,NeedManualLabel
192.168.226.1-192.168.226.135-56410-80-6,192.168.226.1,56410,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1011432,2,0,381.0,0.0,381.0,0.0,190.5,269.4076836320746,0,0,0,0,376.6936383266497,1.9773944269115469,1011432.0,0.0,1011432.0,1011432.0,1011432.0,1011432.0,0.0,1011432.0,1011432.0,0,0,0,0,0,0,0,0,0,52,0,1.9773944269115469,0.0,0.0,381.0,127.0,219.9704525612474,48387.0,1,1,0,1,1,0,0,0,0.0,190.5,190.5,0.0,0,0,0,0,0,0,1,190,0,0,64240,0,1,20,0,0,0,0,1.683728610538855E15,0.0,1.683728610538855E15,1.683728610538855E15,NeedManualLabel
192.168.226.1-192.168.226.135-56411-80-6,192.168.226.1,56411,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1004019,2,0,348.0,0.0,348.0,0.0,174.0,246.07315985291854,0,0,0,0,346.6069865211714,1.9919941754090311,1004019.0,0.0,1004019.0,1004019.0,1004019.0,1004019.0,0.0,1004019.0,1004019.0,0,0,0,0,0,0,0,0,0,52,0,1.9919941754090311,0.0,0.0,348.0,116.0,200.91789367798975,40368.0,1,1,0,1,1,0,0,0,0.0,174.0,174.0,0.0,0,0,0,0,0,0,1,174,0,0,64240,0,1,20,0,0,0,0,1.683728610546766E15,0.0,1.683728610546766E15,1.683728610546766E15,NeedManualLabel
192.168.226.1-192.168.226.135-56412-80-6,192.168.226.1,56412,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1001824,2,0,354.0,0.0,354.0,0.0,177.0,250.31580054003783,0,0,0,0,353.3554796052001,1.9963586418372887,1001824.0,0.0,1001824.0,1001824.0,1001824.0,1001824.0,0.0,1001824.0,1001824.0,0,0,0,0,0,0,0,0,0,52,0,1.9963586418372887,0.0,0.0,354.0,118.0,204.38199529312752,41772.0,1,1,0,1,1,0,0,0,0.0,177.0,177.0,0.0,0,0,0,0,0,0,1,177,0,0,64240,0,1,20,0,0,0,0,1.683728610549109E15,0.0,1.683728610549109E15,1.683728610549109E15,NeedManualLabel
192.168.226.1-192.168.226.135-56413-80-6,192.168.226.1,56413,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1001030,2,0,342.0,0.0,342.0,0.0,171.0,241.83051916579925,0,0,0,0,341.6481024544719,1.9979421196167946,1001030.0,0.0,1001030.0,1001030.0,1001030.0,1001030.0,0.0,1001030.0,1001030.0,0,0,0,0,0,0,0,0,0,52,0,1.9979421196167946,0.0,0.0,342.0,114.0,197.45379206285202,38988.0,1,1,0,1,1,0,0,0,0.0,171.0,171.0,0.0,0,0,0,0,0,0,1,171,0,0,64240,0,1,20,0,0,0,0,1.683728610550015E15,0.0,1.683728610550015E15,1.683728610550015E15,NeedManualLabel
192.168.226.1-192.168.226.135-56414-80-6,192.168.226.1,56414,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1000205,2,0,348.0,0.0,348.0,0.0,174.0,246.07315985291854,0,0,0,0,347.92867462170256,1.9995900840327732,1000205.0,0.0,1000205.0,1000205.0,1000205.0,1000205.0,0.0,1000205.0,1000205.0,0,0,0,0,0,0,0,0,0,52,0,1.9995900840327732,0.0,0.0,348.0,116.0,200.91789367798975,40368.0,1,1,0,1,1,0,0,0,0.0,174.0,174.0,0.0,0,0,0,0,0,0,1,174,0,0,64240,0,1,20,0,0,0,0,1.683728610550947E15,0.0,1.683728610550947E15,1.683728610550947E15,NeedManualLabel
192.168.226.1-192.168.226.135-56415-80-6,192.168.226.1,56415,192.168.226.135,80,6,10/05/2023 11:23:30 PM,997468,2,0,348.0,0.0,348.0,0.0,174.0,246.07315985291854,0,0,0,0,348.8833726996756,2.0050768545958366,997468.0,0.0,997468.0,997468.0,997468.0,997468.0,0.0,997468.0,997468.0,0,0,0,0,0,0,0,0,0,52,0,2.0050768545958366,0.0,0.0,348.0,116.0,200.91789367798975,40368.0,1,1,0,1,1,0,0,0,0.0,174.0,174.0,0.0,0,0,0,0,0,0,1,174,0,0,64240,0,1,20,0,0,0,0,1.683728610553809E15,0.0,1.683728610553809E15,1.683728610553809E15,NeedManualLabel
192.168.226.1-192.168.226.135-56416-80-6,192.168.226.1,56416,192.168.226.135,80,6,10/05/2023 11:23:30 PM,997369,2,0,346.0,0.0,346.0,0.0,173.0,244.65894629054543,0,0,0,0,346.9127273857519,2.005275880842497,997369.0,0.0,997369.0,997369.0,997369.0,997369.0,0.0,997369.0,997369.0,0,0,0,0,0,0,0,0,0,52,0,2.005275880842497,0.0,0.0,346.0,115.33333333333333,199.7631931396105,39905.33333333333,1,1,0,1,1,0,0,0,0.0,173.0,173.0,0.0,0,0,0,0,0,0,1,173,0,0,64240,0,1,20,0,0,0,0,1.683728610554015E15,0.0,1.683728610554015E15,1.683728610554015E15,NeedManualLabel
192.168.226.1-192.168.226.135-56417-80-6,192.168.226.1,56417,192.168.226.135,80,6,10/05/2023 11:23:30 PM,997236,2,0,346.0,0.0,346.0,0.0,173.0,244.65894629054543,0,0,0,0,346.95899466124365,2.005543321741293,997236.0,0.0,997236.0,997236.0,997236.0,997236.0,0.0,997236.0,997236.0,0,0,0,0,0,0,0,0,0,52,0,2.005543321741293,0.0,0.0,346.0,115.33333333333333,199.7631931396105,39905.33333333333,1,1,0,1,1,0,0,0,0.0,173.0,173.0,0.0,0,0,0,0,0,0,1,173,0,0,64240,0,1,20,0,0,0,0,1.683728610554256E15,0.0,1.683728610554256E15,1.683728610554256E15,NeedManualLabel
192.168.226.1-192.168.226.135-56418-80-6,192.168.226.1,56418,192.168.226.135,80,6,10/05/2023 11:23:30 PM,996452,2,0,342.0,0.0,342.0,0.0,171.0,241.83051916579925,0,0,0,0,343.21773652920564,2.0071212662526645,996452.0,0.0,996452.0,996452.0,996452.0,996452.0,0.0,996452.0,996452.0,0,0,0,0,0,0,0,0,0,52,0,2.0071212662526645,0.0,0.0,342.0,114.0,197.45379206285202,38988.0,1,1,0,1,1,0,0,0,0.0,171.0,171.0,0.0,0,0,0,0,0,0,1,171,0,0,64240,0,1,20,0,0,0,0,1.683728610555146E15,0.0,1.683728610555146E15,1.683728610555146E15,NeedManualLabel
192.168.226.1-192.168.226.135-56420-80-6,192.168.226.1,56420,192.168.226.135,80,6,10/05/2023 11:23:30 PM,994843,2,0,346.0,0.0,346.0,0.0,173.0,244.65894629054543,0,0,0,0,347.7935714479571,2.0103674650170933,994843.0,0.0,994843.0,994843.0,994843.0,994843.0,0.0,994843.0,994843.0,0,0,0,0,0,0,0,0,0,52,0,2.0103674650170933,0.0,0.0,346.0,115.33333333333333,199.7631931396105,39905.33333333333,1,1,0,1,1,0,0,0,0.0,173.0,173.0,0.0,0,0,0,0,0,0,1,173,0,0,64240,0,1,20,0,0,0,0,1.683728610557711E15,0.0,1.683728610557711E15,1.683728610557711E15,NeedManualLabel
192.168.226.1-192.168.226.135-56419-80-6,192.168.226.1,56419,192.168.226.135,80,6,10/05/2023 11:23:30 PM,997106,2,0,378.0,0.0,378.0,0.0,189.0,267.28636328851496,0,0,0,0,379.0971070277383,2.0058047990885624,997106.0,0.0,997106.0,997106.0,997106.0,997106.0,0.0,997106.0,997106.0,0,0,0,0,0,0,0,0,0,52,0,2.0058047990885624,0.0,0.0,378.0,126.0,218.23840175367854,47628.0,1,1,0,1,1,0,0,0,0.0,189.0,189.0,0.0,0,0,0,0,0,0,1,189,0,0,64240,0,1,20,0,0,0,0,1.683728610555605E15,0.0,1.683728610555605E15,1.683728610555605E15,NeedManualLabel
192.168.226.1-192.168.226.135-56421-80-6,192.168.226.1,56421,192.168.226.135,80,6,10/05/2023 11:23:30 PM,994877,2,0,346.0,0.0,346.0,0.0,173.0,244.65894629054543,0,0,0,0,347.7816855752018,2.0102987605502993,994877.0,0.0,994877.0,994877.0,994877.0,994877.0,0.0,994877.0,994877.0,0,0,0,0,0,0,0,0,0,52,0,2.0102987605502993,0.0,0.0,346.0,115.33333333333333,199.7631931396105,39905.33333333333,1,1,0,1,1,0,0,0,0.0,173.0,173.0,0.0,0,0,0,0,0,0,1,173,0,0,64240,0,1,20,0,0,0,0,1.68372861055799E15,0.0,1.68372861055799E15,1.68372861055799E15,NeedManualLabel
192.168.226.1-192.168.226.135-56422-80-6,192.168.226.1,56422,192.168.226.135,80,6,10/05/2023 11:23:30 PM,994326,2,0,360.0,0.0,360.0,0.0,180.0,254.55844122715712,0,0,0,0,362.0542960759348,2.0114127559774158,994326.0,0.0,994326.0,994326.0,994326.0,994326.0,0.0,994326.0,994326.0,0,0,0,0,0,0,0,0,0,52,0,2.0114127559774158,0.0,0.0,360.0,120.0,207.84609690826528,43200.0,1,1,0,1,1,0,0,0,0.0,180.0,180.0,0.0,0,0,0,0,0,0,1,180,0,0,64240,0,1,20,0,0,0,0,1.683728610558652E15,0.0,1.683728610558652E15,1.683728610558652E15,NeedManualLabel
192.168.226.1-192.168.226.135-56428-80-6,192.168.226.1,56428,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1124717,2,0,348.0,0.0,348.0,0.0,174.0,246.07315985291854,0,0,0,0,309.41116743145164,1.7782251001807565,1124717.0,0.0,1124717.0,1124717.0,1124717.0,1124717.0,0.0,1124717.0,1124717.0,0,0,0,0,0,0,0,0,0,52,0,1.7782251001807565,0.0,0.0,348.0,116.0,200.91789367798975,40368.0,1,1,0,1,1,0,0,0,0.0,174.0,174.0,0.0,0,0,0,0,0,0,1,174,0,0,64240,0,1,20,0,0,0,0,1.683728610570202E15,0.0,1.683728610570202E15,1.683728610570202E15,NeedManualLabel
192.168.226.1-192.168.226.135-56425-80-6,192.168.226.1,56425,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1128078,2,0,393.0,0.0,393.0,0.0,196.5,277.8929650063132,0,0,0,0,348.3801652013425,1.7729270493706997,1128078.0,0.0,1128078.0,1128078.0,1128078.0,1128078.0,0.0,1128078.0,1128078.0,0,0,0,0,0,0,0,0,0,52,0,1.7729270493706997,0.0,0.0,393.0,131.0,226.8986557915229,51483.0,1,1,0,1,1,0,0,0,0.0,196.5,196.5,0.0,0,0,0,0,0,0,1,196,0,0,64240,0,1,20,0,0,0,0,1.683728610567256E15,0.0,1.683728610567256E15,1.683728610567256E15,NeedManualLabel
192.168.226.1-192.168.226.135-56426-80-6,192.168.226.1,56426,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1128074,2,0,393.0,0.0,393.0,0.0,196.5,277.8929650063132,0,0,0,0,348.3814005109594,1.7729333359336354,1128074.0,0.0,1128074.0,1128074.0,1128074.0,1128074.0,0.0,1128074.0,1128074.0,0,0,0,0,0,0,0,0,0,52,0,1.7729333359336354,0.0,0.0,393.0,131.0,226.8986557915229,51483.0,1,1,0,1,1,0,0,0,0.0,196.5,196.5,0.0,0,0,0,0,0,0,1,196,0,0,64240,0,1,20,0,0,0,0,1.683728610567512E15,0.0,1.683728610567512E15,1.683728610567512E15,NeedManualLabel
192.168.226.1-192.168.226.135-56427-80-6,192.168.226.1,56427,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1125846,2,0,360.0,0.0,360.0,0.0,180.0,254.55844122715712,0,0,0,0,319.7595408252994,1.7764418934738855,1125846.0,0.0,1125846.0,1125846.0,1125846.0,1125846.0,0.0,1125846.0,1125846.0,0,0,0,0,0,0,0,0,0,52,0,1.7764418934738855,0.0,0.0,360.0,120.0,207.84609690826528,43200.0,1,1,0,1,1,0,0,0,0.0,180.0,180.0,0.0,0,0,0,0,0,0,1,180,0,0,64240,0,1,20,0,0,0,0,1.683728610569994E15,0.0,1.683728610569994E15,1.683728610569994E15,NeedManualLabel
192.168.226.1-192.168.226.135-56423-80-6,192.168.226.1,56423,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1131915,2,0,342.0,0.0,342.0,0.0,171.0,241.83051916579925,0,0,0,0,302.1428287459747,1.7669171271694428,1131915.0,0.0,1131915.0,1131915.0,1131915.0,1131915.0,0.0,1131915.0,1131915.0,0,0,0,0,0,0,0,0,0,52,0,1.7669171271694428,0.0,0.0,342.0,114.0,197.45379206285202,38988.0,1,1,0,1,1,0,0,0,0.0,171.0,171.0,0.0,0,0,0,0,0,0,1,171,0,0,64240,0,1,20,0,0,0,0,1.683728610564547E15,0.0,1.683728610564547E15,1.683728610564547E15,NeedManualLabel
192.168.226.1-192.168.226.135-56424-80-6,192.168.226.1,56424,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1130534,2,0,354.0,0.0,354.0,0.0,177.0,250.31580054003783,0,0,0,0,313.1263632938063,1.7690754988350639,1130534.0,0.0,1130534.0,1130534.0,1130534.0,1130534.0,0.0,1130534.0,1130534.0,0,0,0,0,0,0,0,0,0,52,0,1.7690754988350639,0.0,0.0,354.0,118.0,204.38199529312752,41772.0,1,1,0,1,1,0,0,0,0.0,177.0,177.0,0.0,0,0,0,0,0,0,1,177,0,0,64240,0,1,20,0,0,0,0,1.683728610566179E15,0.0,1.683728610566179E15,1.683728610566179E15,NeedManualLabel
192.168.226.1-192.168.226.135-56434-80-6,192.168.226.1,56434,192.168.226.135,80,6,10/05/2023 11:23:31 PM,228727,4,0,360.0,0.0,360.0,0.0,90.0,180.0,0,0,0,0,1573.9287447481058,17.48809716386784,76242.33333333334,128001.15766012951,224034.0,761.0,228727.0,76242.33333333334,128001.15766012951,224034.0,761.0,0,0,0,0,0,0,0,0,0,92,0,17.48809716386784,0.0,0.0,360.0,72.0,160.99689437998487,25920.0,1,1,0,1,3,0,0,0,0.0,90.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,64240,0,1,20,0,0,0,0,1.683728611549684E15,0.0,1.683728611549684E15,1.683728611549684E15,NeedManualLabel
192.168.226.1-192.168.226.135-56436-80-6,192.168.226.1,56436,192.168.226.135,80,6,10/05/2023 11:23:31 PM,134291,4,0,354.0,0.0,354.0,0.0,88.5,177.0,0,0,0,0,2636.0664527034573,29.786061612468448,44763.66666666667,42642.44205405377,86108.0,932.0,134291.0,44763.66666666667,42642.44205405377,86108.0,932.0,0,0,0,0,0,0,0,0,0,92,0,29.786061612468448,0.0,0.0,354.0,70.8,158.3136128069851,25063.2,1,1,0,1,3,0,0,0,0.0,88.5,88.5,0.0,0,0,0,0,0,0,1,88,0,0,64240,0,1,20,0,0,0,0,1.683728611698482E15,0.0,1.683728611698482E15,1.683728611698482E15,NeedManualLabel
192.168.226.1-192.168.226.135-56433-80-6,192.168.226.1,56433,192.168.226.135,80,6,10/05/2023 11:23:31 PM,299759,4,0,346.0,0.0,346.0,0.0,86.5,173.0,0,0,0,0,1154.2605893401033,13.34405305595495,99919.66666666666,155485.68657382368,279373.0,5379.0,299759.0,99919.66666666666,155485.68657382368,279373.0,5379.0,0,0,0,0,0,0,0,0,0,92,0,13.34405305595495,0.0,0.0,346.0,69.2,154.73590404298545,23943.2,1,1,0,1,3,0,0,0,0.0,86.5,86.5,0.0,0,0,0,0,0,0,1,86,0,0,64240,0,1,20,0,0,0,0,1.68372861153846E15,0.0,1.68372861153846E15,1.68372861153846E15,NeedManualLabel
192.168.226.1-192.168.226.135-56435-80-6,192.168.226.1,56435,192.168.226.135,80,6,10/05/2023 11:23:31 PM,656451,5,0,337.0,0.0,337.0,0.0,67.4,150.7109816834858,0,0,0,0,513.3665726764069,7.616714728136601,164112.75,122960.1757030164,285061.0,3636.0,656451.0,164112.75,122960.1757030164,285061.0,3636.0,0,0,0,0,0,0,0,0,0,112,0,7.616714728136601,0.0,0.0,337.0,56.16666666666667,137.5796738863218,18928.166666666664,1,1,0,1,4,0,0,0,0.0,67.4,67.4,0.0,0,0,0,0,0,0,1,67,0,0,64240,0,1,20,0,0,0,0,1.683728611550053E15,0.0,1.683728611550053E15,1.683728611550053E15,NeedManualLabel
192.168.226.1-192.168.226.135-56432-80-6,192.168.226.1,56432,192.168.226.135,80,6,10/05/2023 11:23:31 PM,675942,5,0,348.0,0.0,348.0,0.0,69.6,155.63033123398537,0,0,0,0,514.8370718197715,7.397084365226601,168985.5,117839.36061294064,285007.0,17612.0,675942.0,168985.5,117839.36061294064,285007.0,17612.0,0,0,0,0,0,0,0,0,0,112,0,7.397084365226601,0.0,0.0,348.0,57.99999999999999,142.07040508142433,20184.0,1,1,0,1,4,0,0,0,0.0,69.6,69.6,0.0,0,0,0,0,0,0,1,69,0,0,64240,0,1,20,0,0,0,0,1.683728611535727E15,0.0,1.683728611535727E15,1.683728611535727E15,NeedManualLabel
192.168.226.1-192.168.226.135-56430-80-6,192.168.226.1,56430,192.168.226.135,80,6,10/05/2023 11:23:31 PM,1215673,4,0,348.0,0.0,348.0,0.0,87.0,174.0,0,0,0,0,286.26119030364254,3.29035850923727,405224.3333333334,566969.5704156734,1056709.0,23533.0,1215673.0,405224.3333333334,566969.5704156734,1056709.0,23533.0,0,0,0,0,0,0,0,0,0,92,0,3.29035850923727,0.0,0.0,348.0,69.6,155.63033123398537,24220.8,1,1,0,1,3,0,0,0,0.0,87.0,87.0,0.0,0,0,0,0,0,0,1,87,0,0,64240,0,1,20,0,0,0,0,1.683728611529738E15,0.0,1.683728611529738E15,1.683728611529738E15,NeedManualLabel
192.168.226.1-192.168.226.135-56431-80-6,192.168.226.1,56431,192.168.226.135,80,6,10/05/2023 11:23:31 PM,1464910,4,0,360.0,0.0,360.0,0.0,90.0,180.0,0,0,0,0,245.7488855970674,2.730543173300749,488303.3333333334,724174.537236938,1322123.0,16737.0,1464910.0,488303.3333333334,724174.537236938,1322123.0,16737.0,0,0,0,0,0,0,0,0,0,92,0,2.730543173300749,0.0,0.0,360.0,72.0,160.99689437998487,25920.0,1,1,0,1,3,0,0,0,0.0,90.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,64240,0,1,20,0,0,0,0,1.683728611536667E15,0.0,1.683728611536667E15,1.683728611536667E15,NeedManualLabel
192.168.226.1-192.168.226.135-56480-80-6,192.168.226.1,56480,192.168.226.135,80,6,10/05/2023 11:23:33 PM,74788,4,0,354.0,0.0,354.0,0.0,88.5,177.0,0,0,0,0,4733.379686580735,53.48451623255068,24929.333333333336,40602.520443112066,71797.0,432.0,74788.0,24929.333333333336,40602.520443112066,71797.0,432.0,0,0,0,0,0,0,0,0,0,92,0,53.48451623255068,0.0,0.0,354.0,70.8,158.3136128069851,25063.2,1,1,0,1,3,0,0,0,0.0,88.5,88.5,0.0,0,0,0,0,0,0,1,88,0,0,64240,0,1,20,0,0,0,0,1.68372861375703E15,0.0,1.68372861375703E15,1.68372861375703E15,NeedManualLabel
192.168.226.1-192.168.226.135-56489-80-6,192.168.226.1,56489,192.168.226.135,80,6,10/05/2023 11:23:33 PM,215977,4,0,354.0,0.0,354.0,0.0,88.5,177.0,0,0,0,0,1639.0634187899636,18.5204906077962,71992.33333333334,107205.51056887576,195308.0,956.0,215977.0,71992.33333333334,107205.51056887576,195308.0,956.0,0,0,0,0,0,0,0,0,0,92,0,18.5204906077962,0.0,0.0,354.0,70.8,158.3136128069851,25063.2,1,1,0,1,3,0,0,0,0.0,88.5,88.5,0.0,0,0,0,0,0,0,1,88,0,0,64240,0,1,20,0,0,0,0,1.683728613832058E15,0.0,1.683728613832058E15,1.683728613832058E15,NeedManualLabel
192.168.226.1-192.168.226.135-56490-80-6,192.168.226.1,56490,192.168.226.135,80,6,10/05/2023 11:23:33 PM,232831,5,0,334.0,0.0,334.0,0.0,66.8,149.36934089698593,0,0,0,0,1434.51688134312,21.474803612920958,58207.75,92311.30056995549,196306.0,3227.0,232831.0,58207.75,92311.30056995549,196306.0,3227.0,0,0,0,0,0,0,0,0,0,112,0,21.474803612920958,0.0,0.0,334.0,55.666666666666664,136.35492901493026,18592.666666666668,1,1,0,1,4,0,0,0,0.0,66.8,66.8,0.0,0,0,0,0,0,0,1,66,0,0,64240,0,1,20,0,0,0,0,1.683728613832377E15,0.0,1.683728613832377E15,1.683728613832377E15,NeedManualLabel
192.168.226.1-192.168.226.135-56429-80-6,192.168.226.1,56429,192.168.226.135,80,6,10/05/2023 11:23:30 PM,3359697,5,0,342.0,0.0,342.0,0.0,68.4,152.9470496609856,0,0,0,0,101.79489400383427,1.488229444500501,839924.25,965710.3432766905,2221781.0,138101.0,3359697.0,839924.25,965710.3432766905,2221781.0,138101.0,0,0,0,0,0,0,0,0,0,112,0,1.488229444500501,0.0,0.0,342.0,57.00000000000001,139.62091533864114,19494.0,1,1,0,1,4,0,0,0,0.0,68.4,68.4,0.0,0,0,0,0,0,0,1,68,0,0,64240,0,1,20,0,0,0,0,1.683728610838716E15,0.0,1.683728610838716E15,1.683728610838716E15,NeedManualLabel
192.168.226.1-192.168.226.135-56520-80-6,192.168.226.1,56520,192.168.226.135,80,6,10/05/2023 11:23:35 PM,307512,5,0,334.0,0.0,334.0,0.0,66.8,149.36934089698593,0,0,0,0,1086.1364759749213,16.259528083456907,76878.0,146341.98424011248,296333.0,190.0,307512.0,76878.0,146341.98424011248,296333.0,190.0,0,0,0,0,0,0,0,0,0,112,0,16.259528083456907,0.0,0.0,334.0,55.666666666666664,136.35492901493026,18592.666666666668,1,1,0,1,4,0,0,0,0.0,66.8,66.8,0.0,0,0,0,0,0,0,1,66,0,0,64240,0,1,20,0,0,0,0,1.68372861590315E15,0.0,1.68372861590315E15,1.68372861590315E15,NeedManualLabel
192.168.226.1-192.168.226.135-56440-80-6,192.168.226.1,56440,192.168.226.135,80,6,10/05/2023 11:23:31 PM,6818040,5,0,337.0,0.0,337.0,0.0,67.4,150.7109816834858,0,0,0,0,49.427694762717735,0.7333485869839426,1704510.0,3057305.332940867,6282529.0,9422.0,6818040.0,1704510.0,3057305.332940867,6282529.0,9422.0,0,0,0,0,0,0,0,0,0,112,0,0.7333485869839426,0.0,0.0,337.0,56.16666666666667,137.5796738863218,18928.166666666664,1,1,0,1,4,0,0,0,0.0,67.4,67.4,0.0,0,0,0,0,0,0,1,67,0,0,64240,0,1,20,535511.0,0.0,535511.0,535511.0,8.418643090290215E14,1.190575914621859E15,1.683728611775514E15,6282529.0,NeedManualLabel
192.168.226.1-192.168.226.135-56567-80-6,192.168.226.1,56567,192.168.226.135,80,6,10/05/2023 11:23:38 PM,1955657,4,0,348.0,0.0,348.0,0.0,87.0,174.0,0,0,0,0,177.9453145413536,2.0453484430040647,651885.6666666667,1121818.4236614825,1947248.0,2231.0,1955657.0,651885.6666666667,1121818.4236614825,1947248.0,2231.0,0,0,0,0,0,0,0,0,0,92,0,2.0453484430040647,0.0,0.0,348.0,69.6,155.63033123398537,24220.8,1,1,0,1,3,0,0,0,0.0,87.0,87.0,0.0,0,0,0,0,0,0,1,87,0,0,64240,0,1,20,0,0,0,0,1.683728618593974E15,0.0,1.683728618593974E15,1.683728618593974E15,NeedManualLabel
192.168.226.1-192.168.226.135-56586-80-6,192.168.226.1,56586,192.168.226.135,80,6,10/05/2023 11:23:39 PM,995274,5,0,360.0,0.0,360.0,0.0,72.0,160.99689437998487,0,0,0,0,361.70943880780567,5.023742205663968,248818.5,300621.13793222635,644390.0,11682.0,995274.0,248818.5,300621.13793222635,644390.0,11682.0,0,0,0,0,0,0,0,0,0,112,0,5.023742205663968,0.0,0.0,360.0,60.0,146.9693845669907,21600.0,1,1,0,1,4,0,0,0,0.0,72.0,72.0,0.0,0,0,0,0,0,0,1,72,0,0,64240,0,1,20,0,0,0,0,1.683728619825885E15,0.0,1.683728619825885E15,1.683728619825885E15,NeedManualLabel
192.168.226.1-192.168.226.135-56579-80-6,192.168.226.1,56579,192.168.226.135,80,6,10/05/2023 11:23:39 PM,1269335,5,0,348.0,0.0,348.0,0.0,69.6,155.63033123398537,0,0,0,0,274.15930388746864,3.9390704581532847,317333.75,453628.1543594746,977910.0,6067.0,1269335.0,317333.75,453628.1543594746,977910.0,6067.0,0,0,0,0,0,0,0,0,0,112,0,3.9390704581532847,0.0,0.0,348.0,57.99999999999999,142.07040508142433,20184.0,1,1,0,1,4,0,0,0,0.0,69.6,69.6,0.0,0,0,0,0,0,0,1,69,0,0,64240,0,1,20,0,0,0,0,1.683728619593761E15,0.0,1.683728619593761E15,1.683728619593761E15,NeedManualLabel
192.168.226.1-192.168.226.135-56606-80-6,192.168.226.1,56606,192.168.226.135,80,6,10/05/2023 11:23:43 PM,259470,4,0,346.0,0.0,346.0,0.0,86.5,173.0,0,0,0,0,1333.4874937372338,15.416040390025824,86490.0,129760.81666281236,236291.0,8830.0,259470.0,86490.0,129760.81666281236,236291.0,8830.0,0,0,0,0,0,0,0,0,0,92,0,15.416040390025824,0.0,0.0,346.0,69.2,154.73590404298545,23943.2,1,1,0,1,3,0,0,0,0.0,86.5,86.5,0.0,0,0,0,0,0,0,1,86,0,0,64240,0,1,20,0,0,0,0,1.683728623405098E15,0.0,1.683728623405098E15,1.683728623405098E15,NeedManualLabel
